id,question_id,option_text,is_correct,media_type,media_content
604,344,Statement-2,False,,
605,344,Statement-3,False,,
606,344,Statement-4,False,,
607,344,None of these statements are true.,True,,
608,346,$\begin{bmatrix} 3.5 \\ 3.5 \end{bmatrix}$,False,,
609,346,$\begin{bmatrix} -1.5 \\ 1.5 \end{bmatrix}$,True,,
610,346,$\begin{bmatrix} 2 \\ 5 \end{bmatrix}$,False,,
611,346,$\begin{bmatrix} 1 \\ 4 \end{bmatrix}$,False,,
614,350,$\begin{bmatrix} 4.5 & -0.5 \\ -0.5 & 0.25 \end{bmatrix}$,True,,
615,350,$\begin{bmatrix} 36 & -4 \\ -4 & 2 \end{bmatrix}$,False,,
616,350,$\begin{bmatrix} 1 & 0 \\ 0 & 1 \end{bmatrix}$,False,,
617,350,$\begin{bmatrix} 1 & 1 \\ 1 & 1 \end{bmatrix}$,False,,
622,354,Yes,True,,
623,354,No,False,,
624,355,We cannot run the PCA as $k$ is not a valid kernel.,False,,
625,355,It will be the same as PCA with no kernel.,True,,
626,355,It will be the same as the polynomial transformation of degree 2 and then run the PCA.,False,,
627,355,It will be the same as the polynomial transformation of degree 3 and then run the PCA.,False,,
628,356,The transformed data points will lie on a 5-dimensional subspace of $\mathbb{R}^6$.,True,,
629,356,The transformed data points will lie on a 6-dimensional subspace of $\mathbb{R}^{10}$,False,,
630,356,There will be some $w \in \mathbb{R}^6$ that all of the data points are orthogonal to.,True,,
631,356,There will be some $w \in \mathbb{R}^{10}$ that all of the data points are orthogonal to.,False,,
632,357,$\begin{bmatrix} 1 & 8 \\ 8 & -1 \end{bmatrix}$,True,,
633,357,$\begin{bmatrix} 1 & 8 \\ 8 & 1 \end{bmatrix}$,True,,
634,357,$\begin{bmatrix} 1 & -8 \\ 8 & 1 \end{bmatrix}$,True,,
635,357,$\begin{bmatrix} 1 & 0 \\ 0 & 1 \end{bmatrix}$,False,,
636,358,Yes,True,,
637,358,No,False,,
638,359,$2 \times 2$,False,,
639,359,$4 \times 4$,True,,
640,359,$6 \times 6$,False,,
641,359,None of the above,False,,
642,360,-4,False,,
643,360,16,True,,
644,360,13,False,,
645,360,196,False,,
646,362,$x_i^T \alpha_k$,False,,
647,362,$\frac{x_i^T \alpha_k}{\sqrt{\lambda}}$,False,,
648,362,$\frac{x_i^T X \alpha_k}{\sqrt{\lambda}}$,True,,
649,362,$\frac{x_i^T X \alpha_k}{\sqrt{n\lambda}}$,False,,
650,363,Yes,True,,
651,363,No,False,,
652,364,Statement 1 is correct but statement 2 is incorrect.,False,,
653,364,Statement 1 is incorrect but statement 2 is correct.,False,,
654,364,Both statements are correct.,True,,
655,364,Both statements are incorrect.,False,,
656,365,$(x_1 x_2 + 1)^3$,True,,
657,365,$(x_2 x_1 + 1)^3$,True,,
658,365,$(x_1 x_2 + 1)^4$,False,,
659,365,$\phi(x_2)^T \phi(x_1)$,True,,
660,366,"$2, 5, 7$",False,,
661,366,"$2d, 5d, 7d$",False,,
662,366,"$2n, 5n, 7n$",True,,
663,366,Can not be determined,False,,
664,367,$4$,False,,
665,367,$\frac{1}{\sqrt{51}}$,False,,
666,367,$\frac{1}{2\sqrt{51}}$,True,,
667,367,"$\left[ \frac{1}{\sqrt{51}}, \frac{3}{\sqrt{51}}, \frac{4}{\sqrt{51}}, \frac{5}{\sqrt{51}} \right]^T$",False,,
668,367,"$\left[ \frac{1}{2\sqrt{51}}, \frac{3}{2\sqrt{51}}, \frac{4}{2\sqrt{51}}, \frac{5}{2\sqrt{51}} \right]^T$",False,,
669,369,Yes,True,,
670,369,No,False,,
671,370,Standard PCA,False,,
672,370,Kernel PCA with a polynomial kernel of degree 2,False,,
673,370,Kernel PCA with a polynomial kernel of degree 3,True,,
674,370,Kernel PCA with a polynomial kernel of degree 4,False,,
675,371,Strategy 1,False,,
676,371,Strategy 2,True,,
677,371,Both strategies are the same,False,,
678,373,$10$,False,,
679,373,$40$,False,,
680,373,$\infty$,True,,
681,373,Can not be determined,False,,
895,441,1,False,,
896,441,2,False,,
897,441,3,True,,
898,441,4,False,,
899,442,abhi,False,,
900,442,alt,False,,
901,442,Reference Error,True,,
902,442,None of the above,False,,
903,443,"[ 'string', 'boolean', 'number', 'function' ]",True,,
904,443,"['iitmonline', true, 3, (a, b) => a + b]",False,,
905,443,"[object, object, object, object]",False,,
906,443,None of the above,False,,
907,444,"[NaN, NaN, 9, NaN]",False,,
908,444,"[NaN, 1, 9, NaN]",True,,
909,444,"[1, 1, 9, NaN]",False,,
910,444,None of the above,False,,
911,445,It will throw syntax error,False,,
912,445,Apple is red and undefined,False,,
913,445,Undefined is undefined and Spherical,False,,
914,445,Apple is red and Spherical,True,,
915,446,"Bowler {
  name: 'Jasprit Bumrah',
  team: 'Indian Cricket Team',
  nationality: 'Indian',
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}",True,,
916,446,"Bowler {
  name: 'Jasprit Bumrah',
  team: undefined,
  nationality: undefined,
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}",False,,
917,446,"Bowler {
  name: undefined,
  team: undefined,
  nationality: undefined,
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}",False,,
918,446,None of the above,False,,
919,447,undefined from undefined is a Batsman,False,,
920,447,Rohit from Indian Cricket Team is an undefined,False,,
921,447,undefined from Indian Cricket Team is a Batsman,False,,
922,447,Rohit from Indian Cricket Team is a Batsman,True,,
923,448,"[17, NaN, 29]",False,,
924,448,"[17, 20, 29]",True,,
925,448,"[NaN, 20, 29]",False,,
926,448,Syntax error,False,,
927,449,Mishra,False,,
928,449,Mourya,True,,
929,449,Syntax Error,False,,
930,449,None of the above,False,,
891,440,Code snippet 1,True,,
892,440,Code snippet 2,False,,
893,440,Both Code snippets 1 and 2,False,,
894,440,None of the above,False,,
682,374,"3, 5, 1, 4, 2",False,,
683,374,"5, 3, 1, 2, 4",False,,
684,374,"5, 3, 1, 4, 2",True,,
685,374,"3, 5, 2, 4, 1",False,,
686,374,None of these,False,,
687,375,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) > F(z_1^t,z_2^t,\dots,z_n^t)$",False,,
688,375,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) < F(z_1^t,z_2^t,\dots,z_n^t)$",True,,
689,375,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) = F(z_1^t,z_2^t,\dots,z_n^t)$",False,,
690,376,Perpendicular to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{(\mu_1+\mu_2)^2}{2}$,False,,
691,376,Parallel to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{(\mu_1+\mu_2)^2}{2}$,False,,
692,376,Perpendicular to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{\mu_1+\mu_2}{2}$,True,,
693,376,Parallel to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{\mu_1+\mu_2}{2}$,False,,
694,377,a),False,image,km2.png
695,377,b),False,image,km3.png
696,377,c) Depends on cluster center initializations and the distance between the two lines.,True,,
697,378,"Any point out of of $x_1, x_2, x_3, x_4, x_5$ may be chosen uniformly at random as next mean.",False,,
698,378,Certainly $x_3$ will be chosen as its distance from closest mean is largest.,False,,
699,378,"$x_3$ will be chosen with the highest probability, but we are not sure whether this point will definitely be chosen.",True,,
700,379,The partition configurations can not repeat themselves.,True,,
701,379,"After doing the reassignments, we might get the same partition configuration again.",False,,
702,379,Objective function after making the re-assignments strictly reduces.,True,,
703,379,Objective function after making the re-assignments may increase.,False,,
704,379,Change of value of objective function indicates that the partition configuration has changed.,True,,
705,379,"For partitioning $n$ data points across $k$ partitions, Lloyd's algorithm takes $k^n$ iterations to converge.",False,,
706,380,1,True,,
707,380,10,False,,
708,380,100,False,,
709,380,Insufficient information. Depends on data.,False,,
710,381,100,False,,
711,381,0,True,,
712,381,100*100,False,,
713,382,"In k-means algorithm, all cluster initializations lead to the same result.",False,,
714,382,"One initialization might get stuck in local minima, while another may lead to global minima.",True,,
715,382,One initialization may converge while another may not.,False,,
716,382,The initialization of cluster centres may affect the number of iterations K-means takes to converge.,True,,
717,383,Yes,True,,
718,383,No,False,,
719,384,$\mathbb{R}$,False,,
720,384,$\mathbb{R}^+$,False,,
721,384,Both $\mathbb{R}^+$ and $\mathbb{R}^-$,False,,
722,384,$\mathbb{R}^3$,True,,
723,385,$\frac{1}{n}\sum_{i=1}^n(f(x_i)-y_i)^2$,False,,
724,385,$\frac{1}{n}\sum_{i=1}^n|f(x_i)-y_i|$,False,,
725,385,$\frac{1}{n}\sum_{i=1}^n\mathbb{1}(f(x_i)\neq y_i)$,True,,
726,386,Predicting the amount of rainfall in May 2022 in North India based on precipitation data of the year 2021.,False,,
727,386,Predicting the price of a land based on its area and distance from the market.,False,,
728,386,Predicting whether an email is spam or not.,True,,
729,386,Predicting the number of Covid cases on a given day based on previous month data.,False,,
730,387,$\mathbb{1}(355\%2 = 1) = 1$,False,,
731,387,$\mathbb{1}(788\%2 = 1) = 0$,False,,
732,387,$\mathbb{1}(355\%2 = 0) = 1$,True,,
733,387,$\mathbb{1}(788\%2 = 0) = 1$,False,,
734,388,Unsupervised machine learning helps you to find different kinds of unknown patterns in data.,False,,
735,388,Regression and classification are two types of supervised machine learning techniques while clustering and density estimation are two types of unsupervised learning.,False,,
736,388,"In unsupervised learning model, the data contains both input and output variables while in supervised learning model, the data contains only input data",True,,
737,389,is discrete,False,,
738,389,is continuous and always within a finite range.,False,,
739,389,is continuous with any range.,True,,
740,389,may be discrete or continuous.,False,,
741,390,Making different groups of customers based on their purchase history.,False,,
742,390,Predicting whether a loan client may default or not based on previous credit history.,True,,
743,390,Grouping similar Wikipedia articles as per their content.,False,,
744,390,Estimating the revenue of a company for a given year based on number of items sold.,True,,
745,391,Classification,False,,
746,391,Regression,True,,
747,391,Density Estimation,False,,
748,391,Dimensionality Reduction,False,,
749,392,Test set; Validation set; training set,False,,
750,392,Training set; Test set; Validation set,False,,
751,392,Training set; Validation set; Test set,True,,
752,392,Test set; Training set; Validation set,False,,
758,396,"(1, 1)",True,,
759,396,"(1, 2)",False,,
760,396,"(2, 1)",False,,
761,396,"(2, 2)",False,,
753,393,"Dimensionality Reduction, Regression, Classification, Density Estimation",False,,
754,393,"Dimensionality Reduction, Classification, Density Estimation, Regression",False,,
755,393,"Density Estimation, Dimensionality Reduction, Regression, Classification",True,,
756,393,"Classification, Density Estimation, Dimensionality Reduction, Regression",False,,
757,393,"Classification, Dimensionality Reduction, Regression, Density Estimation",False,,
766,403,$x^Tx$,False,,
767,403,$||x||^2$,False,,
768,403,$\sum_{i=1}^dx_i^2$,False,,
769,403,$xx^T$,True,,
770,404,$f(x)$ is continuous at $x=3$.,False,,
771,404,$f(x)$ is not continuous at $x=3$.,True,,
772,404,$f(x)$ is differentiable at $x=3$.,False,,
773,404,$f(x)$ is not differentiable at $x=3$.,True,,
774,407,"$[2, 3, 5]$ and $[-2, 3, -1]$",True,,
762,402,$\frac{1}{x-1}$,True,,
763,402,$\frac{x^2-1}{x-1}$,True,,
764,402,$\text{sign}(x-2)$,False,,
765,402,$\sin(x)$,True,,
775,407,"$[1, 0, 1]$ and $[0, 1, 1]$",False,,
776,407,"$[2, 3, 5]$ and $[-2, 3, -5]$",False,,
777,407,"$[0, 1, 0]$ and $[0, 0, 1]$",True,,
778,407,"$[2, -3, 5]$ and $[-2, 3, -5]$",False,,
779,407,"$[1, 0, 0]$ and $[0, 1, 0]$",True,,
780,408,$4x+4y-8$,False,,
781,408,$12x+12y-32$,True,,
782,408,$12x+4y-8$,False,,
783,408,$12x+12y+32$,False,,
784,409,"$[12, 4]$",True,,
785,409,"$[4, 12]$",False,,
786,409,"$[1, 4]$",False,,
787,409,"$[4, 1]$",False,,
788,410,"$[1, 2, 3]$",False,,
789,410,"$[-1, 2, 3]$",False,,
790,410,"$[0, 2, 3]$",True,,
791,410,"$[2, 0, 3]$",False,,
798,413,"$\begin{bmatrix} \frac{2}{\sqrt{20}}, & 0, & \frac{4}{\sqrt{20}} \end{bmatrix}$",True,,
799,413,"$\begin{bmatrix} \frac{1}{\sqrt{29}}, & 0, & \frac{1}{\sqrt{29}} \end{bmatrix}$",False,,
800,413,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & 0, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
801,413,"$\begin{bmatrix} \frac{2}{\sqrt{20}}, & 0, & \frac{-4}{\sqrt{20}} \end{bmatrix}$",False,,
802,415,"$[1,2,3]+\alpha[-6,-6,3]$",False,,
803,415,"$[7,8,9]+\alpha[-6,-6,3]$",False,,
804,415,"$[1,2,3]+\alpha[6,6,3]$",False,,
805,415,"$[7,8,6]+\alpha[6,6,3]$",False,,
806,415,"$[7,8,6]+\alpha[1,2,3]$",True,,
807,415,"$[1,2,3]+\alpha[7,8,6]$",False,,
792,411,(i) only,False,,
793,411,(ii) only,False,,
794,411,(iii) only,False,,
795,411,(iv) only,False,,
796,411,(i) and (ii),True,,
797,411,(iii) and (iv),False,,
808,416,True,True,,
809,416,False,False,,
810,417,"$A^C=[10,30] \cup [50,100]$",True,,
811,417,"$A^C=[10,30) \cup (50,100]$",False,,
812,417,"$A \cup B=[30,90]$",False,,
813,417,$A \cap B=\emptyset$,True,,
814,417,$A \cap B=\{50\}$,False,,
815,417,"$A^C \cap B^C=[10,30) \cup [91,100]$",False,,
816,418,Only (i) and (ii),False,,
817,418,Only (ii) and (iii),False,,
818,418,Only (i) and (iii),False,,
819,418,"(i), (ii) and (iii)",True,,
820,419,$1+x$,False,,
821,419,$1-x$,False,,
822,419,$x-1$,False,,
823,419,$x$,True,,
824,421,Yes,True,,
825,421,No,False,,
826,422,$1$,False,,
827,422,$0$,False,,
828,422,$0.019$,False,,
829,422,$1.019$,True,,
830,423,$2x+2y+2$,False,,
831,423,$2x+2y-2$,True,,
832,423,$2x+2y+1$,False,,
833,423,$2x+2y-1$,False,,
834,424,"$[1, 6]$",False,,
835,424,"$[6, 1]$",True,,
836,424,"$[1, 3]$",False,,
837,424,"$[3, 1]$",False,,
838,426,"$\begin{bmatrix} \frac{2}{\sqrt{29}}, & \frac{3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",True,,
839,426,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & \frac{3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
840,426,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & \frac{-3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
841,426,"$\begin{bmatrix} \frac{2}{\sqrt{29}}, & \frac{-3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
842,428,(i),False,,
843,428,(i) and (ii),True,,
844,428,(iii) and (iv),False,,
845,428,(i) and (iii),False,,
846,428,(ii) and (iv),False,,
847,429,$a^Tb \geq ||a||*||b||$,False,,
848,429,$a^Tb \leq ||a||*||b||$,False,,
849,429,$a^Tb = ||a||*||b||$,False,,
850,429,$a^Tb = -||a||*||b||$,True,,
