id,question_id,option_text,is_correct,media_type,media_content
583,,"When any one among x, y and z is zero",False,,
584,,"When all the values of x, y and z are zeros",True,,
585,,True,False,,
586,,False,True,,
587,,,False,code,"sentence = input()
space = ' ' # there is a single space between the quotes
num_words = sentence.count(space)
print(num_words)"
588,,,True,code,"sentence = input()
space = ' ' # there is a single space between the quotes
num_words = sentence.count(space) + 1
print(num_words)"
589,,,False,code,"sentence = int(input())
space = ' ' # there is a single space between the quotes
num_words = sentence.count(space)
print(num_words)"
590,,,False,code,"sentence = input()
num_words = len(sentence)
print(num_words)"
591,,,False,text,"ABD
XYZ
MR
FNAME LNAME
999"
592,,,False,text,"ABC
XYZ
MRS
FNAME LNAME
999"
593,,,True,text,"ABC
XYZ
MR
fname lname
999"
594,,,False,text,"ABC
MR
XYZ
FNAME LNAME
999"
595,,,True,code,(a{b[c]})
596,,abcd,True,,
597,,)(][}{,True,,
598,,a(db],False,,
599,,[],False,,
600,,Error,False,,
601,,"[5, 22, 55, 75]",False,,
602,,"[22, 5, 55, 75]",True,,
603,,Abhi,False,,
604,,Akshay,True,,
605,,undefined,False,,
606,,ReferenceError,False,,
607,,Abhi,True,,
608,,Akshay,False,,
609,,Undefined,False,,
610,,ReferenceError,False,,
611,,100,False,,
612,,120,True,,
613,,140,False,,
614,,160,False,,
615,,6,False,,
616,,5,False,,
617,,8,True,,
618,,None of the above,False,,
619,,3,False,,
620,,5,False,,
621,,7,True,,
622,,15,False,,
623,,Undefined,False,,
624,,Modern Application Development 2,True,,
625,,Will throw syntax error,False,,
626,,None of the above,False,,
627,,500px,True,,
628,,1000px,False,,
629,,0px,False,,
630,,None of the above,False,,
631,,Application,False,,
632,,Programming,True,,
633,,Interface,False,,
634,,A,False,,
635,,"Red, 100px, 100px",False,,
636,,"Red, 50px, 50px",True,,
637,,"Green, 50px, 100px",False,,
638,,"Green, 50px, 50px",False,,
639,,The residue is equal to the zero vector.,False,,
640,,The residue is equal to the vector $x$.,True,,
641,,The projection is the zero vector.,True,,
642,,The projection is equal to the vector $x$.,False,,
643,,"$P:(-ve,-ve)$",False,,
644,,"$P:(-ve,+ve)$",True,,
645,,"$Q:(+ve,+ve)$",False,,
646,,"$Q:(+ve,-ve)$",True,,
647,,,False,image,img_002.png
648,,,True,image,img_003.png
649,,Statement-1,False,,
650,,Statement-2,False,,
651,,Statement-3,False,,
652,,Statement-4,False,,
653,,None of these statements are true.,True,,
654,,,False,code,$\begin{bmatrix} 3.5 \\ 3.5 \end{bmatrix}$
655,,,True,code,$\begin{bmatrix} -1.5 \\ 1.5 \end{bmatrix}$
656,,,False,code,$\begin{bmatrix} 2 \\ 5 \end{bmatrix}$
657,,,False,code,$\begin{bmatrix} 1 \\ 4 \end{bmatrix}$
658,,,True,code,$\begin{bmatrix} 4.5 & -0.5 \\ -0.5 & 0.25 \end{bmatrix}$
659,,,False,code,$\begin{bmatrix} 36 & -4 \\ -4 & 2 \end{bmatrix}$
660,,,False,code,$\begin{bmatrix} 1 & 0 \\ 0 & 1 \end{bmatrix}$
661,,,False,code,$\begin{bmatrix} 1 & 1 \\ 1 & 1 \end{bmatrix}$
662,,Yes,True,,
663,,No,False,,
664,,We cannot run the PCA as $k$ is not a valid kernel.,False,,
665,,It will be the same as PCA with no kernel.,True,,
666,,It will be the same as the polynomial transformation of degree 2 and then run the PCA.,False,,
667,,It will be the same as the polynomial transformation of degree 3 and then run the PCA.,False,,
668,,,True,code,The transformed data points will lie on a 5-dimensional subspace of $\mathbb{R}^6$.
669,,,False,code,The transformed data points will lie on a 6-dimensional subspace of $\mathbb{R}^{10}$
670,,,True,code,There will be some $w \in \mathbb{R}^6$ that all of the data points are orthogonal to.
671,,,False,code,There will be some $w \in \mathbb{R}^{10}$ that all of the data points are orthogonal to.
672,,,True,code,$\begin{bmatrix} 1 & 8 \\ 8 & -1 \end{bmatrix}$
673,,,True,code,$\begin{bmatrix} 1 & 8 \\ 8 & 1 \end{bmatrix}$
674,,,True,code,$\begin{bmatrix} 1 & -8 \\ 8 & 1 \end{bmatrix}$
675,,,False,code,$\begin{bmatrix} 1 & 0 \\ 0 & 1 \end{bmatrix}$
676,,Yes,True,,
677,,No,False,,
678,,$2 \times 2$,False,,
679,,$4 \times 4$,True,,
680,,$6 \times 6$,False,,
681,,None of the above,False,,
682,,-4,False,,
683,,16,True,,
684,,13,False,,
685,,196,False,,
686,,$x_i^T \alpha_k$,False,,
687,,,False,code,$\frac{x_i^T \alpha_k}{\sqrt{\lambda}}$
688,,,True,code,$\frac{x_i^T X \alpha_k}{\sqrt{\lambda}}$
689,,,False,code,$\frac{x_i^T X \alpha_k}{\sqrt{n\lambda}}$
690,,Yes,True,,
691,,No,False,,
692,,Statement 1 is correct but statement 2 is incorrect.,False,,
693,,Statement 1 is incorrect but statement 2 is correct.,False,,
694,,Both statements are correct.,True,,
695,,Both statements are incorrect.,False,,
696,,$(x_1 x_2 + 1)^3$,True,,
697,,$(x_2 x_1 + 1)^3$,True,,
698,,$(x_1 x_2 + 1)^4$,False,,
699,,$\phi(x_2)^T \phi(x_1)$,True,,
700,,"$2, 5, 7$",False,,
701,,"$2d, 5d, 7d$",False,,
702,,"$2n, 5n, 7n$",True,,
703,,Can not be determined,False,,
704,,$4$,False,,
705,,,False,code,$\frac{1}{\sqrt{51}}$
706,,,True,code,$\frac{1}{2\sqrt{51}}$
707,,,False,code,"$\left[ \frac{1}{\sqrt{51}}, \frac{3}{\sqrt{51}}, \frac{4}{\sqrt{51}}, \frac{5}{\sqrt{51}} \right]^T$"
708,,,False,code,"$\left[ \frac{1}{2\sqrt{51}}, \frac{3}{2\sqrt{51}}, \frac{4}{2\sqrt{51}}, \frac{5}{2\sqrt{51}} \right]^T$"
709,,Yes,True,,
710,,No,False,,
711,,Standard PCA,False,,
712,,Kernel PCA with a polynomial kernel of degree 2,False,,
713,,Kernel PCA with a polynomial kernel of degree 3,True,,
714,,Kernel PCA with a polynomial kernel of degree 4,False,,
715,,Strategy 1,False,,
716,,Strategy 2,True,,
717,,Both strategies are the same,False,,
718,,$10$,False,,
719,,$40$,False,,
720,,$\infty$,True,,
721,,Can not be determined,False,,
722,,1,False,,
723,,2,False,,
724,,3,True,,
725,,4,False,,
726,,abhi,False,,
727,,alt,False,,
728,,Reference Error,True,,
729,,None of the above,False,,
730,,,True,code,"[ 'string', 'boolean', 'number', 'function' ]"
731,,,False,code,"['iitmonline', true, 3, (a, b) => a + b]"
732,,"[object, object, object, object]",False,,
733,,None of the above,False,,
734,,"[NaN, NaN, 9, NaN]",False,,
735,,"[NaN, 1, 9, NaN]",True,,
736,,"[1, 1, 9, NaN]",False,,
737,,None of the above,False,,
738,,It will throw syntax error,False,,
739,,Apple is red and undefined,False,,
740,,Undefined is undefined and Spherical,False,,
741,,Apple is red and Spherical,True,,
742,,,True,code,"Bowler {
  name: 'Jasprit Bumrah',
  team: 'Indian Cricket Team',
  nationality: 'Indian',
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}"
743,,,False,code,"Bowler {
  name: 'Jasprit Bumrah',
  team: undefined,
  nationality: undefined,
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}"
744,,,False,code,"Bowler {
  name: undefined,
  team: undefined,
  nationality: undefined,
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}"
745,,None of the above,False,,
746,,undefined from undefined is a Batsman,False,,
747,,Rohit from Indian Cricket Team is an undefined,False,,
748,,undefined from Indian Cricket Team is a Batsman,False,,
749,,Rohit from Indian Cricket Team is a Batsman,True,,
750,,"[17, NaN, 29]",False,,
751,,"[17, 20, 29]",True,,
752,,"[NaN, 20, 29]",False,,
753,,Syntax error,False,,
754,,Mishra,False,,
755,,Mourya,True,,
756,,Syntax Error,False,,
757,,None of the above,False,,
758,,Code snippet 1,True,,
759,,Code snippet 2,False,,
760,,Both Code snippets 1 and 2,False,,
761,,None of the above,False,,
762,,"3, 5, 1, 4, 2",False,,
763,,"5, 3, 1, 2, 4",False,,
764,,"5, 3, 1, 4, 2",True,,
765,,"3, 5, 2, 4, 1",False,,
766,,None of these,False,,
767,,,False,code,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) > F(z_1^t,z_2^t,\dots,z_n^t)$"
768,,,True,code,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) < F(z_1^t,z_2^t,\dots,z_n^t)$"
769,,,False,code,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) = F(z_1^t,z_2^t,\dots,z_n^t)$"
770,,,False,code,Perpendicular to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{(\mu_1+\mu_2)^2}{2}$
771,,,False,code,Parallel to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{(\mu_1+\mu_2)^2}{2}$
772,,,True,code,Perpendicular to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{\mu_1+\mu_2}{2}$
773,,,False,code,Parallel to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{\mu_1+\mu_2}{2}$
774,,a),False,image,km2.png
775,,b),False,image,km3.png
776,,c) Depends on cluster center initializations and the distance between the two lines.,True,,
777,,"Any point out of of $x_1, x_2, x_3, x_4, x_5$ may be chosen uniformly at random as next mean.",False,,
778,,Certainly $x_3$ will be chosen as its distance from closest mean is largest.,False,,
779,,"$x_3$ will be chosen with the highest probability, but we are not sure whether this point will definitely be chosen.",True,,
780,,The partition configurations can not repeat themselves.,True,,
781,,"After doing the reassignments, we might get the same partition configuration again.",False,,
782,,,True,code,Objective function after making the re-assignments strictly reduces.
783,,,False,code,Objective function after making the re-assignments may increase.
784,,,True,code,Change of value of objective function indicates that the partition configuration has changed.
785,,"For partitioning $n$ data points across $k$ partitions, Lloyd's algorithm takes $k^n$ iterations to converge.",False,,
786,,1,True,,
787,,10,False,,
788,,100,False,,
789,,Insufficient information. Depends on data.,False,,
790,,100,False,,
791,,0,True,,
792,,100*100,False,,
793,,"In k-means algorithm, all cluster initializations lead to the same result.",False,,
794,,"One initialization might get stuck in local minima, while another may lead to global minima.",True,,
795,,One initialization may converge while another may not.,False,,
796,,The initialization of cluster centres may affect the number of iterations K-means takes to converge.,True,,
797,,Yes,True,,
798,,No,False,,
799,,,False,code,$\mathbb{R}$
800,,,False,code,$\mathbb{R}^+$
801,,,False,code,Both $\mathbb{R}^+$ and $\mathbb{R}^-$
802,,,True,code,$\mathbb{R}^3$
803,,,False,code,$\frac{1}{n}\sum_{i=1}^n(f(x_i)-y_i)^2$
804,,,False,code,$\frac{1}{n}\sum_{i=1}^n|f(x_i)-y_i|$
805,,,True,code,$\frac{1}{n}\sum_{i=1}^n\mathbb{1}(f(x_i)\neq y_i)$
806,,Predicting the amount of rainfall in May 2022 in North India based on precipitation data of the year 2021.,False,,
807,,Predicting the price of a land based on its area and distance from the market.,False,,
808,,Predicting whether an email is spam or not.,True,,
809,,Predicting the number of Covid cases on a given day based on previous month data.,False,,
810,,,False,code,$\mathbb{1}(355\%2 = 1) = 1$
811,,,False,code,$\mathbb{1}(788\%2 = 1) = 0$
812,,,True,code,$\mathbb{1}(355\%2 = 0) = 1$
813,,,False,code,$\mathbb{1}(788\%2 = 0) = 1$
814,,Unsupervised machine learning helps you to find different kinds of unknown patterns in data.,False,,
815,,Regression and classification are two types of supervised machine learning techniques while clustering and density estimation are two types of unsupervised learning.,False,,
816,,"In unsupervised learning model, the data contains both input and output variables while in supervised learning model, the data contains only input data",True,,
817,,is discrete,False,,
818,,is continuous and always within a finite range.,False,,
819,,is continuous with any range.,True,,
820,,may be discrete or continuous.,False,,
821,,Making different groups of customers based on their purchase history.,False,,
822,,Predicting whether a loan client may default or not based on previous credit history.,True,,
823,,Grouping similar Wikipedia articles as per their content.,False,,
824,,Estimating the revenue of a company for a given year based on number of items sold.,True,,
825,,Classification,False,,
826,,Regression,True,,
827,,Density Estimation,False,,
828,,Dimensionality Reduction,False,,
829,,Test set; Validation set; training set,False,,
830,,Training set; Test set; Validation set,False,,
831,,Training set; Validation set; Test set,True,,
832,,Test set; Training set; Validation set,False,,
833,,"(1, 1)",True,,
834,,"(1, 2)",False,,
835,,"(2, 1)",False,,
836,,"(2, 2)",False,,
837,,"Dimensionality Reduction, Regression, Classification, Density Estimation",False,,
838,,"Dimensionality Reduction, Classification, Density Estimation, Regression",False,,
839,,"Density Estimation, Dimensionality Reduction, Regression, Classification",True,,
840,,"Classification, Density Estimation, Dimensionality Reduction, Regression",False,,
841,,"Classification, Dimensionality Reduction, Regression, Density Estimation",False,,
842,,$x^Tx$,False,,
843,,$||x||^2$,False,,
844,,,False,code,$\sum_{i=1}^dx_i^2$
845,,$xx^T$,True,,
846,,$f(x)$ is continuous at $x=3$.,False,,
847,,$f(x)$ is not continuous at $x=3$.,True,,
848,,$f(x)$ is differentiable at $x=3$.,False,,
849,,$f(x)$ is not differentiable at $x=3$.,True,,
850,,"$[2, 3, 5]$ and $[-2, 3, -1]$",True,,
851,,,True,code,$\frac{1}{x-1}$
852,,,True,code,$\frac{x^2-1}{x-1}$
853,,,False,code,$\text{sign}(x-2)$
854,,$\sin(x)$,True,,
855,,"$[1, 0, 1]$ and $[0, 1, 1]$",False,,
856,,"$[2, 3, 5]$ and $[-2, 3, -5]$",False,,
857,,"$[0, 1, 0]$ and $[0, 0, 1]$",True,,
858,,"$[2, -3, 5]$ and $[-2, 3, -5]$",False,,
859,,"$[1, 0, 0]$ and $[0, 1, 0]$",True,,
860,,$4x+4y-8$,False,,
861,,$12x+12y-32$,True,,
862,,$12x+4y-8$,False,,
863,,$12x+12y+32$,False,,
864,,"$[12, 4]$",True,,
865,,"$[4, 12]$",False,,
866,,"$[1, 4]$",False,,
867,,"$[4, 1]$",False,,
868,,"$[1, 2, 3]$",False,,
869,,"$[-1, 2, 3]$",False,,
870,,"$[0, 2, 3]$",True,,
871,,"$[2, 0, 3]$",False,,
872,,,True,code,"$\begin{bmatrix} \frac{2}{\sqrt{20}}, & 0, & \frac{4}{\sqrt{20}} \end{bmatrix}$"
873,,,False,code,"$\begin{bmatrix} \frac{1}{\sqrt{29}}, & 0, & \frac{1}{\sqrt{29}} \end{bmatrix}$"
874,,,False,code,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & 0, & \frac{4}{\sqrt{29}} \end{bmatrix}$"
875,,,False,code,"$\begin{bmatrix} \frac{2}{\sqrt{20}}, & 0, & \frac{-4}{\sqrt{20}} \end{bmatrix}$"
876,,"$[1,2,3]+\alpha[-6,-6,3]$",False,,
877,,"$[7,8,9]+\alpha[-6,-6,3]$",False,,
878,,"$[1,2,3]+\alpha[6,6,3]$",False,,
879,,"$[7,8,6]+\alpha[6,6,3]$",False,,
880,,"$[7,8,6]+\alpha[1,2,3]$",True,,
881,,"$[1,2,3]+\alpha[7,8,6]$",False,,
882,,(i) only,False,,
883,,(ii) only,False,,
884,,(iii) only,False,,
885,,(iv) only,False,,
886,,(i) and (ii),True,,
887,,(iii) and (iv),False,,
888,,True,True,,
889,,False,False,,
890,,"$A^C=[10,30] \cup [50,100]$",True,,
891,,"$A^C=[10,30) \cup (50,100]$",False,,
892,,"$A \cup B=[30,90]$",False,,
893,,$A \cap B=\emptyset$,True,,
894,,,False,code,$A \cap B=\{50\}$
895,,"$A^C \cap B^C=[10,30) \cup [91,100]$",False,,
896,,Only (i) and (ii),False,,
897,,Only (ii) and (iii),False,,
898,,Only (i) and (iii),False,,
899,,"(i), (ii) and (iii)",True,,
900,,$1+x$,False,,
901,,$1-x$,False,,
902,,$x-1$,False,,
903,,$x$,True,,
904,,Yes,True,,
905,,No,False,,
906,,$1$,False,,
907,,$0$,False,,
908,,$0.019$,False,,
909,,$1.019$,True,,
910,,$2x+2y+2$,False,,
911,,$2x+2y-2$,True,,
912,,$2x+2y+1$,False,,
913,,$2x+2y-1$,False,,
914,,"$[1, 6]$",False,,
915,,"$[6, 1]$",True,,
916,,"$[1, 3]$",False,,
917,,"$[3, 1]$",False,,
918,,,True,code,"$\begin{bmatrix} \frac{2}{\sqrt{29}}, & \frac{3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$"
919,,,False,code,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & \frac{3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$"
920,,,False,code,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & \frac{-3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$"
921,,,False,code,"$\begin{bmatrix} \frac{2}{\sqrt{29}}, & \frac{-3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$"
922,,(i),False,,
923,,(i) and (ii),True,,
924,,(iii) and (iv),False,,
925,,(i) and (iii),False,,
926,,(ii) and (iv),False,,
927,,$a^Tb \geq ||a||*||b||$,False,,
928,,$a^Tb \leq ||a||*||b||$,False,,
929,,$a^Tb = ||a||*||b||$,False,,
930,,$a^Tb = -||a||*||b||$,True,,
