id,question_id,option_text,is_correct,media_type,media_content
650,9,Statement-2,False,,
651,9,Statement-3,False,,
652,9,Statement-4,False,,
653,9,None of these statements are true.,True,,
654,11,$\begin{bmatrix} 3.5 \\ 3.5 \end{bmatrix}$,False,,
655,11,$\begin{bmatrix} -1.5 \\ 1.5 \end{bmatrix}$,True,,
656,11,$\begin{bmatrix} 2 \\ 5 \end{bmatrix}$,False,,
657,11,$\begin{bmatrix} 1 \\ 4 \end{bmatrix}$,False,,
658,5,$\begin{bmatrix} 4.5 & -0.5 \\ -0.5 & 0.25 \end{bmatrix}$,True,,
659,5,$\begin{bmatrix} 36 & -4 \\ -4 & 2 \end{bmatrix}$,False,,
660,5,$\begin{bmatrix} 1 & 0 \\ 0 & 1 \end{bmatrix}$,False,,
661,5,$\begin{bmatrix} 1 & 1 \\ 1 & 1 \end{bmatrix}$,False,,
662,10,Yes,True,,
663,10,No,False,,
664,13,We cannot run the PCA as $k$ is not a valid kernel.,False,,
665,13,It will be the same as PCA with no kernel.,True,,
666,13,It will be the same as the polynomial transformation of degree 2 and then run the PCA.,False,,
667,13,It will be the same as the polynomial transformation of degree 3 and then run the PCA.,False,,
668,14,The transformed data points will lie on a 5-dimensional subspace of $\mathbb{R}^6$.,True,,
669,14,The transformed data points will lie on a 6-dimensional subspace of $\mathbb{R}^{10}$,False,,
670,14,There will be some $w \in \mathbb{R}^6$ that all of the data points are orthogonal to.,True,,
671,14,There will be some $w \in \mathbb{R}^{10}$ that all of the data points are orthogonal to.,False,,
672,15,$\begin{bmatrix} 1 & 8 \\ 8 & -1 \end{bmatrix}$,True,,
673,15,$\begin{bmatrix} 1 & 8 \\ 8 & 1 \end{bmatrix}$,True,,
674,15,$\begin{bmatrix} 1 & -8 \\ 8 & 1 \end{bmatrix}$,True,,
675,15,$\begin{bmatrix} 1 & 0 \\ 0 & 1 \end{bmatrix}$,False,,
676,16,Yes,True,,
677,16,No,False,,
678,17,$2 \times 2$,False,,
679,17,$4 \times 4$,True,,
680,17,$6 \times 6$,False,,
681,17,None of the above,False,,
682,18,-4,False,,
683,18,16,True,,
684,18,13,False,,
685,18,196,False,,
686,20,$x_i^T \alpha_k$,False,,
687,20,$\frac{x_i^T \alpha_k}{\sqrt{\lambda}}$,False,,
688,20,$\frac{x_i^T X \alpha_k}{\sqrt{\lambda}}$,True,,
689,20,$\frac{x_i^T X \alpha_k}{\sqrt{n\lambda}}$,False,,
690,21,Yes,True,,
691,21,No,False,,
692,22,Statement 1 is correct but statement 2 is incorrect.,False,,
693,22,Statement 1 is incorrect but statement 2 is correct.,False,,
694,22,Both statements are correct.,True,,
695,22,Both statements are incorrect.,False,,
696,23,$(x_1 x_2 + 1)^3$,True,,
697,23,$(x_2 x_1 + 1)^3$,True,,
698,23,$(x_1 x_2 + 1)^4$,False,,
699,23,$\phi(x_2)^T \phi(x_1)$,True,,
700,24,"$2, 5, 7$",False,,
701,24,"$2d, 5d, 7d$",False,,
702,24,"$2n, 5n, 7n$",True,,
703,24,Can not be determined,False,,
704,27,$4$,False,,
705,27,$\frac{1}{\sqrt{51}}$,False,,
706,27,$\frac{1}{2\sqrt{51}}$,True,,
707,27,"$\left[ \frac{1}{\sqrt{51}}, \frac{3}{\sqrt{51}}, \frac{4}{\sqrt{51}}, \frac{5}{\sqrt{51}} \right]^T$",False,,
708,27,"$\left[ \frac{1}{2\sqrt{51}}, \frac{3}{2\sqrt{51}}, \frac{4}{2\sqrt{51}}, \frac{5}{2\sqrt{51}} \right]^T$",False,,
709,29,Yes,True,,
710,29,No,False,,
711,30,Standard PCA,False,,
712,30,Kernel PCA with a polynomial kernel of degree 2,False,,
713,30,Kernel PCA with a polynomial kernel of degree 3,True,,
714,30,Kernel PCA with a polynomial kernel of degree 4,False,,
715,31,Strategy 1,False,,
716,31,Strategy 2,True,,
717,31,Both strategies are the same,False,,
718,33,$10$,False,,
719,33,$40$,False,,
720,33,$\infty$,True,,
721,33,Can not be determined,False,,
722,66,1,False,,
723,66,2,False,,
724,66,3,True,,
725,66,4,False,,
726,67,abhi,False,,
727,67,alt,False,,
728,67,Reference Error,True,,
729,67,None of the above,False,,
730,68,"[ 'string', 'boolean', 'number', 'function' ]",True,,
731,68,"['iitmonline', true, 3, (a, b) => a + b]",False,,
732,68,"[object, object, object, object]",False,,
733,68,None of the above,False,,
734,69,"[NaN, NaN, 9, NaN]",False,,
735,69,"[NaN, 1, 9, NaN]",True,,
736,69,"[1, 1, 9, NaN]",False,,
737,69,None of the above,False,,
738,70,It will throw syntax error,False,,
739,70,Apple is red and undefined,False,,
740,70,Undefined is undefined and Spherical,False,,
741,70,Apple is red and Spherical,True,,
742,71,"Bowler {
  name: 'Jasprit Bumrah',
  team: 'Indian Cricket Team',
  nationality: 'Indian',
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}",True,,
743,71,"Bowler {
  name: 'Jasprit Bumrah',
  team: undefined,
  nationality: undefined,
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}",False,,
744,71,"Bowler {
  name: undefined,
  team: undefined,
  nationality: undefined,
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}",False,,
745,71,None of the above,False,,
746,72,undefined from undefined is a Batsman,False,,
747,72,Rohit from Indian Cricket Team is an undefined,False,,
748,72,undefined from Indian Cricket Team is a Batsman,False,,
749,72,Rohit from Indian Cricket Team is a Batsman,True,,
750,73,"[17, NaN, 29]",False,,
751,73,"[17, 20, 29]",True,,
752,73,"[NaN, 20, 29]",False,,
753,73,Syntax error,False,,
754,74,Mishra,False,,
755,74,Mourya,True,,
756,74,Syntax Error,False,,
757,74,None of the above,False,,
758,75,Code snippet 1,True,,
759,75,Code snippet 2,False,,
760,75,Both Code snippets 1 and 2,False,,
761,75,None of the above,False,,
762,34,"3, 5, 1, 4, 2",False,,
763,34,"5, 3, 1, 2, 4",False,,
764,34,"5, 3, 1, 4, 2",True,,
765,34,"3, 5, 2, 4, 1",False,,
766,34,None of these,False,,
767,35,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) > F(z_1^t,z_2^t,\dots,z_n^t)$",False,,
768,35,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) < F(z_1^t,z_2^t,\dots,z_n^t)$",True,,
769,35,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) = F(z_1^t,z_2^t,\dots,z_n^t)$",False,,
770,36,Perpendicular to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{(\mu_1+\mu_2)^2}{2}$,False,,
771,36,Parallel to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{(\mu_1+\mu_2)^2}{2}$,False,,
772,36,Perpendicular to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{\mu_1+\mu_2}{2}$,True,,
773,36,Parallel to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{\mu_1+\mu_2}{2}$,False,,
774,37,a),False,image,km2.png
775,37,b),False,image,km3.png
776,37,c) Depends on cluster center initializations and the distance between the two lines.,True,,
777,38,"Any point out of of $x_1, x_2, x_3, x_4, x_5$ may be chosen uniformly at random as next mean.",False,,
778,38,Certainly $x_3$ will be chosen as its distance from closest mean is largest.,False,,
779,38,"$x_3$ will be chosen with the highest probability, but we are not sure whether this point will definitely be chosen.",True,,
780,39,The partition configurations can not repeat themselves.,True,,
781,39,"After doing the reassignments, we might get the same partition configuration again.",False,,
782,39,Objective function after making the re-assignments strictly reduces.,True,,
783,39,Objective function after making the re-assignments may increase.,False,,
784,39,Change of value of objective function indicates that the partition configuration has changed.,True,,
785,39,"For partitioning $n$ data points across $k$ partitions, Lloyd's algorithm takes $k^n$ iterations to converge.",False,,
786,40,1,True,,
787,40,10,False,,
788,40,100,False,,
789,40,Insufficient information. Depends on data.,False,,
790,41,100,False,,
791,41,0,True,,
792,41,100*100,False,,
793,42,"In k-means algorithm, all cluster initializations lead to the same result.",False,,
794,42,"One initialization might get stuck in local minima, while another may lead to global minima.",True,,
795,42,One initialization may converge while another may not.,False,,
796,42,The initialization of cluster centres may affect the number of iterations K-means takes to converge.,True,,
797,43,Yes,True,,
798,43,No,False,,
799,44,$\mathbb{R}$,False,,
800,44,$\mathbb{R}^+$,False,,
801,44,Both $\mathbb{R}^+$ and $\mathbb{R}^-$,False,,
802,44,$\mathbb{R}^3$,True,,
803,45,$\frac{1}{n}\sum_{i=1}^n(f(x_i)-y_i)^2$,False,,
804,45,$\frac{1}{n}\sum_{i=1}^n|f(x_i)-y_i|$,False,,
805,45,$\frac{1}{n}\sum_{i=1}^n\mathbb{1}(f(x_i)\neq y_i)$,True,,
806,46,Predicting the amount of rainfall in May 2022 in North India based on precipitation data of the year 2021.,False,,
807,46,Predicting the price of a land based on its area and distance from the market.,False,,
808,46,Predicting whether an email is spam or not.,True,,
809,46,Predicting the number of Covid cases on a given day based on previous month data.,False,,
810,47,$\mathbb{1}(355\%2 = 1) = 1$,False,,
811,47,$\mathbb{1}(788\%2 = 1) = 0$,False,,
812,47,$\mathbb{1}(355\%2 = 0) = 1$,True,,
813,47,$\mathbb{1}(788\%2 = 0) = 1$,False,,
814,48,Unsupervised machine learning helps you to find different kinds of unknown patterns in data.,False,,
815,48,Regression and classification are two types of supervised machine learning techniques while clustering and density estimation are two types of unsupervised learning.,False,,
816,48,"In unsupervised learning model, the data contains both input and output variables while in supervised learning model, the data contains only input data",True,,
817,49,is discrete,False,,
818,49,is continuous and always within a finite range.,False,,
819,49,is continuous with any range.,True,,
820,49,may be discrete or continuous.,False,,
821,50,Making different groups of customers based on their purchase history.,False,,
822,50,Predicting whether a loan client may default or not based on previous credit history.,True,,
823,50,Grouping similar Wikipedia articles as per their content.,False,,
824,50,Estimating the revenue of a company for a given year based on number of items sold.,True,,
825,51,Classification,False,,
826,51,Regression,True,,
827,51,Density Estimation,False,,
828,51,Dimensionality Reduction,False,,
829,52,Test set; Validation set; training set,False,,
830,52,Training set; Test set; Validation set,False,,
831,52,Training set; Validation set; Test set,True,,
832,52,Test set; Training set; Validation set,False,,
833,53,"(1, 1)",True,,
834,53,"(1, 2)",False,,
835,53,"(2, 1)",False,,
836,53,"(2, 2)",False,,
837,54,"Dimensionality Reduction, Regression, Classification, Density Estimation",False,,
838,54,"Dimensionality Reduction, Classification, Density Estimation, Regression",False,,
839,54,"Density Estimation, Dimensionality Reduction, Regression, Classification",True,,
840,54,"Classification, Density Estimation, Dimensionality Reduction, Regression",False,,
841,54,"Classification, Dimensionality Reduction, Regression, Density Estimation",False,,
842,77,$x^Tx$,False,,
843,77,$||x||^2$,False,,
844,77,$\sum_{i=1}^dx_i^2$,False,,
845,77,$xx^T$,True,,
846,78,$f(x)$ is continuous at $x=3$.,False,,
847,78,$f(x)$ is not continuous at $x=3$.,True,,
848,78,$f(x)$ is differentiable at $x=3$.,False,,
849,78,$f(x)$ is not differentiable at $x=3$.,True,,
850,81,"$[2, 3, 5]$ and $[-2, 3, -1]$",True,,
851,89,$\frac{1}{x-1}$,True,,
852,89,$\frac{x^2-1}{x-1}$,True,,
853,89,$\text{sign}(x-2)$,False,,
854,89,$\sin(x)$,True,,
855,81,"$[1, 0, 1]$ and $[0, 1, 1]$",False,,
856,81,"$[2, 3, 5]$ and $[-2, 3, -5]$",False,,
857,81,"$[0, 1, 0]$ and $[0, 0, 1]$",True,,
858,81,"$[2, -3, 5]$ and $[-2, 3, -5]$",False,,
859,81,"$[1, 0, 0]$ and $[0, 1, 0]$",True,,
860,82,$4x+4y-8$,False,,
861,82,$12x+12y-32$,True,,
862,82,$12x+4y-8$,False,,
863,82,$12x+12y+32$,False,,
864,83,"$[12, 4]$",True,,
865,83,"$[4, 12]$",False,,
866,83,"$[1, 4]$",False,,
867,83,"$[4, 1]$",False,,
868,84,"$[1, 2, 3]$",False,,
869,84,"$[-1, 2, 3]$",False,,
870,84,"$[0, 2, 3]$",True,,
871,84,"$[2, 0, 3]$",False,,
872,86,"$\begin{bmatrix} \frac{2}{\sqrt{20}}, & 0, & \frac{4}{\sqrt{20}} \end{bmatrix}$",True,,
873,86,"$\begin{bmatrix} \frac{1}{\sqrt{29}}, & 0, & \frac{1}{\sqrt{29}} \end{bmatrix}$",False,,
874,86,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & 0, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
875,86,"$\begin{bmatrix} \frac{2}{\sqrt{20}}, & 0, & \frac{-4}{\sqrt{20}} \end{bmatrix}$",False,,
876,88,"$[1,2,3]+\alpha[-6,-6,3]$",False,,
877,88,"$[7,8,9]+\alpha[-6,-6,3]$",False,,
878,88,"$[1,2,3]+\alpha[6,6,3]$",False,,
879,88,"$[7,8,6]+\alpha[6,6,3]$",False,,
880,88,"$[7,8,6]+\alpha[1,2,3]$",True,,
881,88,"$[1,2,3]+\alpha[7,8,6]$",False,,
882,90,(i) only,False,,
883,90,(ii) only,False,,
884,90,(iii) only,False,,
885,90,(iv) only,False,,
886,90,(i) and (ii),True,,
887,90,(iii) and (iv),False,,
888,91,True,True,,
889,91,False,False,,
890,92,"$A^C=[10,30] \cup [50,100]$",True,,
891,92,"$A^C=[10,30) \cup (50,100]$",False,,
892,92,"$A \cup B=[30,90]$",False,,
893,92,$A \cap B=\emptyset$,True,,
894,92,$A \cap B=\{50\}$,False,,
895,92,"$A^C \cap B^C=[10,30) \cup [91,100]$",False,,
896,93,Only (i) and (ii),False,,
897,93,Only (ii) and (iii),False,,
898,93,Only (i) and (iii),False,,
899,93,"(i), (ii) and (iii)",True,,
900,94,$1+x$,False,,
901,94,$1-x$,False,,
902,94,$x-1$,False,,
903,94,$x$,True,,
904,96,Yes,True,,
905,96,No,False,,
906,100,$1$,False,,
907,100,$0$,False,,
908,100,$0.019$,False,,
909,100,$1.019$,True,,
910,101,$2x+2y+2$,False,,
911,101,$2x+2y-2$,True,,
912,101,$2x+2y+1$,False,,
913,101,$2x+2y-1$,False,,
914,102,"$[1, 6]$",False,,
915,102,"$[6, 1]$",True,,
916,102,"$[1, 3]$",False,,
917,102,"$[3, 1]$",False,,
918,104,"$\begin{bmatrix} \frac{2}{\sqrt{29}}, & \frac{3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",True,,
919,104,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & \frac{3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
920,104,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & \frac{-3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
921,104,"$\begin{bmatrix} \frac{2}{\sqrt{29}}, & \frac{-3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
922,106,(i),False,,
923,106,(i) and (ii),True,,
924,106,(iii) and (iv),False,,
925,106,(i) and (iii),False,,
926,106,(ii) and (iv),False,,
927,107,$a^Tb \geq ||a||*||b||$,False,,
928,107,$a^Tb \leq ||a||*||b||$,False,,
929,107,$a^Tb = ||a||*||b||$,False,,
930,107,$a^Tb = -||a||*||b||$,True,,
